PMID,Gene Name,Gene Type,Cell Name,Cell Type,Tissue Type,Experiment Type,Experimental Method,Title,Description of Gene,Interacting Gene,CellOntologyID
32332020,ELF3,TF Pmarker,Gastrointestinal tract carcinoma cell,Cancer cell,Gastrointestinal tract,low-throughput + high-throughput,ChIP-seq;Immunohistochemistry;4C-seq;RT-PCR;qRT-PCR;Microscopic observation;Weston blot,Lineage-specific epigenomic and genomic activation of oncogene HNF4A promotes gastrointestinal adenocarcinoma,"A complex interplay between the HNF4A promoter and three distal enhancer elements was coordinated by GIAC-specific MRTF including ELF3, GATA4, GATA6, and KLF5.",HNF1A,CL_0001064
32332020,GATA4,TF Pmarker,Gastrointestinal tract carcinoma cell,Cancer cell,Gastrointestinal tract,low-throughput + high-throughput,ChIP-seq;Immunohistochemistry;4C-seq;RT-PCR;qRT-PCR;Microscopic observation;Weston blot,Lineage-specific epigenomic and genomic activation of oncogene HNF4A promotes gastrointestinal adenocarcinoma,"A complex interplay between the HNF4A promoter and three distal enhancer elements was coordinated by GIAC-specific MRTF including ELF3, GATA4, GATA6, and KLF5.",HNF1A,CL_0001064
32332020,GATA6,TF Pmarker,Gastrointestinal tract carcinoma cell,Cancer cell,Gastrointestinal tract,low-throughput + high-throughput,ChIP-seq;Immunohistochemistry;4C-seq;RT-PCR;qRT-PCR;Microscopic observation;Weston blot,Lineage-specific epigenomic and genomic activation of oncogene HNF4A promotes gastrointestinal adenocarcinoma,"A complex interplay between the HNF4A promoter and three distal enhancer elements was coordinated by GIAC-specific MRTF including ELF3, GATA4, GATA6, and KLF5.",HNF1A,CL_0001064
32332020,KLF5,TF Pmarker,Gastrointestinal tract carcinoma cell,Cancer cell,Gastrointestinal tract,low-throughput + high-throughput,ChIP-seq;Immunohistochemistry;4C-seq;RT-PCR;qRT-PCR;Microscopic observation;Weston blot,Lineage-specific epigenomic and genomic activation of oncogene HNF4A promotes gastrointestinal adenocarcinoma,"A complex interplay between the HNF4A promoter and three distal enhancer elements was coordinated by GIAC-specific MRTF including ELF3, GATA4, GATA6, and KLF5.",HNF1A,CL_0001064
32350443,TGFB1,TF Pmarker,Stem cell,Cancer cell,Breast,low-throughput + high-throughput,Weston blot;ChIP-qPCR;qRT-PCR;ChIP-seq,TGFβ and EGF signaling orchestrates the AP-1- and p63 transcriptional regulation of breast cancer invasiveness,In multiple HER2+and/or EGFR+breast cancer cell lines these AP-1-dependent tumorigenic properties of TGFβcritically rely on epidermal growth factor receptor (EGFR) activation andexpression of theΔN isoform of transcriptional regulator p63.,EGFR,CL_0000034
32401390,UPF1,TF Pmarker,Lung carcinoma cell,Cancer cell,Lung,low-throughput + high-throughput,Western blot;qRT-PCR;RNA seq;RT-qPCR;RNA-seq;Microscopic observation,Long noncoding RNAMACC1-AS1 promotes the stemness of nonsmall cell lung cancer cells through promoting UPF1-mediated destabilization of LATS1/2,The novel MACC1-AS1/UPF1/LATS1/2 axis plays a role in NSCLC cell dryness.,LATS2;LATS1,CL_0001064
32401390,UPF1,TF Pmarker,Lung Carcinoma cell,Cancer cell,Lung,low-throughput + high-throughput,Western blot;qRT-PCR;RNA seq;RT-qPCR;RNA-seq;Microscopic observation,Long noncoding RNAMACC1-AS1 promotes the stemness of nonsmall cell lung cancer cells through promoting UPF1-mediated destabilization of LATS1/2,The novel MACC1-AS1/UPF1/LATS1/2 axis plays a role in NSCLC cell dryness.,LATS2;LATS1,
32401390,LATS1,TF Pmarker,Lung carcinoma cell,Cancer cell,Lung,low-throughput + high-throughput,Western blot;qRT-PCR;RNA seq;RT-qPCR;RNA-seq;Microscopic observation,Long noncoding RNAMACC1-AS1 promotes the stemness of nonsmall cell lung cancer cells through promoting UPF1-mediated destabilization of LATS1/2,"Further I mRNA and western blot analysis showed that ectopic expression of MACC1-AS1 regulated the expression LATS1/2, the critical regulator of Hippo pathway.",UPF1,CL_0001064
32401390,LATS1,TF Pmarker,Lung Carcinoma cell,Cancer cell,Lung,low-throughput + high-throughput,Western blot;qRT-PCR;RNA seq;RT-qPCR;RNA-seq;Microscopic observation,Long noncoding RNAMACC1-AS1 promotes the stemness of nonsmall cell lung cancer cells through promoting UPF1-mediated destabilization of LATS1/2,"Further I mRNA and western blot analysis showed that ectopic expression of MACC1-AS1 regulated the expression LATS1/2, the critical regulator of Hippo pathway.",UPF1,
32401390,LATS2,TF Pmarker,Lung carcinoma cell,Cancer cell,Lung,low-throughput + high-throughput,Western blot;qRT-PCR;RNA seq;RT-qPCR;RNA-seq;Microscopic observation,Long noncoding RNAMACC1-AS1 promotes the stemness of nonsmall cell lung cancer cells through promoting UPF1-mediated destabilization of LATS1/2,"Further I mRNA and western blot analysis showed that ectopic expression of MACC1-AS1 regulated the expression LATS1/2, the critical regulator of Hippo pathway.",UPF1,CL_0001064
32401390,LATS2,TF Pmarker,Lung Carcinoma cell,Cancer cell,Lung,low-throughput + high-throughput,Western blot;qRT-PCR;RNA seq;RT-qPCR;RNA-seq;Microscopic observation,Long noncoding RNAMACC1-AS1 promotes the stemness of nonsmall cell lung cancer cells through promoting UPF1-mediated destabilization of LATS1/2,"Further I mRNA and western blot analysis showed that ectopic expression of MACC1-AS1 regulated the expression LATS1/2, the critical regulator of Hippo pathway.",UPF1,
32415069,SOX6,TF Pmarker,Ewing sarcomas cell,Cancer cell,Bone,low-throughput + high-throughput,Immunohistochemistry;Gene knock down;qRT-PCR;Western blot;Microscopic observation;ChIP-seq;RT-PCR,Oncogenic hijacking of a developmental transcription factor evokes vulnerability toward oxidative stress in Ewing sarcoma,Constitutively high SOX6 expression promotes elevated levels of oxidative stress that create a therapeuticvulnerability toward the oxidative stress-inducing drug Elesclomol.,,
32415069,SOX6,TF Pmarker,Ewing sarcoma cell,Cancer cell,Bone,low-throughput + high-throughput,Immunohistochemistry;Gene knock down;qRT-PCR;Western blot;Microscopic observation;ChIP-seq;RT-PCR,Oncogenic hijacking of a developmental transcription factor evokes vulnerability toward oxidative stress in Ewing sarcoma,Constitutively high SOX6 expression promotes elevated levels of oxidative stress that create a therapeuticvulnerability toward the oxidative stress-inducing drug Elesclomol.,,
32686664,PAX3,TF Pmarker,Medulloblastoma cell,Cancer cell,Nerve,low-throughput + high-throughput,Microscopic observation;Weston blot;ChIP-qPCR;RNA-seq;Immunohistochemistry,An OTX2-PAX3 signaling axis regulates Group 3 medulloblastoma cell fate,"OTX2 silencing modulates the repressive chromatin landscape, decreases levels of PRC2 complex genes and increases the expression of neurodevelopmental transcription factors including PAX3 and PAX6.",OTX2,
32686664,PAX6,TF Pmarker,Medulloblastoma cell,Cancer cell,Nerve,low-throughput + high-throughput,Microscopic observation;Weston blot;ChIP-qPCR;RNA-seq;Immunohistochemistry,An OTX2-PAX3 signaling axis regulates Group 3 medulloblastoma cell fate,"OTX2 silencing modulates the repressive chromatin landscape, decreases levels of PRC2 complex genes and increases the expression of neurodevelopmental transcription factors including PAX3 and PAX6.",OTX2,
8814256,JUN,TF Pmarker,T cell,Normal cell,Lymph,low-throughput,Flow-throughput cytometry;Western blot,Severe combined immunodeficiency due to defective binding of the nuclear factor of activated T cells in T lymphocytes of two male siblings,"In the IL-2 gene, one of the best characterized lymphokine genes, the synergistic activity of transcription factors NF-AT, NF-xB, AP-1 and Oct is required for gene induction.",IL2;IL4,CL_0000084
9097962,HNF1A,TF Pmarker,Liver cell,Normal cell,Liver,low-throughput,PCR,Identification of nine novel mutations in the hepatocyte nuclear factor 1 alpha gene associated with maturity-onset diabetes of the young (MODY4),"The mechanisms by which mutations in the HNF1A gene cause diabetes mellitus are unclear but might include abnormal pancreatic islet development during foetal life thereby limiting their later function, as well as impaired transcriptional regulation of genes that play a key role in normal pancreatic beta cell function.",GATA3,CL_0000182
9097962,HNF1A,TF Pmarker,Liver cell,Normal cell,Liver,low-throughput,PCR,Identification of nine novel mutations in the hepatocyte nuclear factor 1 alpha gene associated with maturity-onset diabetes of the young (MODY4),"Recently, research showed that MODY3 was the gene encoding the hepatocyte nuclear factor 1 alpha (HNF-1α symbol TCF1).",HNF1A,CL_0000182
14519498,NR4A2,TF Pmarker,T cell,Normal cell,Nerve,low-throughput,RT-PCR;Western blot;Immunofluorescent staining;Microscopic observation,The  transcription  factor  Nurr1  in  human  NT2  cells  and  hNT  neurons,NURR1 may be important during the development of hNT neurons and involved in their differentiationinto the dopaminergic phenotype.,,CL_0000084
14576939,CDX2,TF Pmarker,Epithelial cell,Normal cell,Intestine,low-throughput,Microscopic observation,CDX2 immunoreactivity in primary and metastatic ovarian mucinous tumours,The caudal-related homeobox transcription factor CDX2 regulates the differentiation of intestinal epithelial cells.,TTF1,CL_0000066
14582131,GATA1,TF Pmarker,Blood cell,Normal cell,Blood,low-throughput,Flow cytometry;RT-PCR;Immunofluorescent staining,Flow Cytometry of GATA Transcription Factors,GATA-1 and GATA-2 have been shown to play an important role in hematopoiesis.,GATA2,
14582131,GATA2,TF Pmarker,Blood cell,Normal cell,Blood,low-throughput,Flow cytometry;RT-PCR;Immunofluorescent staining,Flow Cytometry of GATA Transcription Factors,GATA-1 and GATA-2 have been shown to play an important role in hematopoiesis.,GATA1,
14657877,TPSAB1,TF Pmarker,Mononuclear cell,Normal cell,Bone marrow,low-throughput,RT-PCR,Gene Expression Analysis in Mastocytosis Reveals a Highly Consistent Profile With Candidate Molecular Markers,"Three genes, TPSAB1, activating transcription factor type 3 (ATF3), and maf-F, correlated with serum tryptase levels",ATF3,CL_0000576
14657877,ATF3,TF Pmarker,Mononuclear cell,Normal cell,Bone marrow,low-throughput,RT-PCR,Gene Expression Analysis in Mastocytosis Reveals a Highly Consistent Profile With Candidate Molecular Markers,"Three genes, TPSAB1, activating transcription factor type 3 (ATF3), and maf-F, correlated with serum tryptase levels",TPSAB1,CL_0000576
14691458,E2F1,TF Pmarker,Epithelial cell,Normal cell,Epithelium,low-throughput,qRT-PCR;Western blot;Microscopic observation;Flow cytometry,The Zinc-Finger Transcription Factor GLI2 Antagonizes Contact Inhibition and Differentiation of Human Epidermal Cells,"Activation of the GLI2 oncogene in human keratinocytes activates the transcription of a number of genes involved in cell cycle progression such as E2F1, CCND1, CDC2 and CDC45L, while it represses genes associated with epidermal differentiation.",GLI2,CL_0000066
14691458,CCND1,TF Pmarker,Epithelial cell,Normal cell,Epithelium,low-throughput,qRT-PCR;Western blot;Microscopic observation;Flow cytometry,The Zinc-Finger Transcription Factor GLI2 Antagonizes Contact Inhibition and Differentiation of Human Epidermal Cells,"Activation of the GLI2 oncogene in human keratinocytes activates the transcription of a number of genes involved in cell cycle progression such as E2F1, CCND1, CDC2 and CDC45L, while it represses genes associated with epidermal differentiation.",GLI2,CL_0000066
14691458,CDK1,TF Pmarker,Epithelial cell,Normal cell,Epithelium,low-throughput,qRT-PCR;Western blot;Microscopic observation;Flow cytometry,The Zinc-Finger Transcription Factor GLI2 Antagonizes Contact Inhibition and Differentiation of Human Epidermal Cells,"Activation of the GLI2 oncogene in human keratinocytes activates the transcription of a number of genes involved in cell cycle progression such as E2F1, CCND1, CDC2 and CDC45L, while it represses genes associated with epidermal differentiation.",GLI2,CL_0000066
14691458,CDC45,TF Pmarker,Epithelial cell,Normal cell,Epithelium,low-throughput,qRT-PCR;Western blot;Microscopic observation;Flow cytometry,The Zinc-Finger Transcription Factor GLI2 Antagonizes Contact Inhibition and Differentiation of Human Epidermal Cells,"Activation of the GLI2 oncogene in human keratinocytes activates the transcription of a number of genes involved in cell cycle progression such as E2F1, CCND1, CDC2 and CDC45L, while it represses genes associated with epidermal differentiation.",GLI2,CL_0000066
15250046,NR4A2,TF Pmarker,Stem cell,Normal cell,Brain,low-throughput,Microscopic observation,Efficient induction of dopaminergic neurons from embryonic stem cells for application to Parkinson's disease,"A transcription factor known as critical for development of DA neurons, Nurr1, was introduced into ES cells to see how they facilitate the generation of DA neurons from ES cells.",,CL_0000034
15277698,STAT3,TF Pmarker,Stem cell,Normal cell,Embryo,low-throughput,RT-PCR;Western blot;Immunofluorescent staining;Microscopic observation,Maintenance of Pluripotency in Human Embryonic Stem Cells Is STAT3 Independent,"Stimulation of human and mouse ES cells with gp130 cytokines resulted in a robust phosphorylation of downstream ERK1, ERK2, and Akt kinases, as well as the STAT3 transcription factor.",NANOG;MAPK3;POU5F1;MAPK1,CL_0000034
15277698,MAPK3,TF Pmarker,Stem cell,Normal cell,Embryo,low-throughput,RT-PCR;Western blot;Immunofluorescent staining;Microscopic observation,Maintenance of Pluripotency in Human Embryonic Stem Cells Is STAT3 Independent,"Stimulation of human and mouse ES cells with gp130 cytokines resulted in a robust phosphorylation of downstream ERK1, ERK2, and Akt kinases, as well as the STAT3 transcription factor.",MAPK1;NANOG;POU5F1;STAT3,CL_0000034
15277698,MAPK1,TF Pmarker,Stem cell,Normal cell,Embryo,low-throughput,RT-PCR;Western blot;Immunofluorescent staining;Microscopic observation,Maintenance of Pluripotency in Human Embryonic Stem Cells Is STAT3 Independent,"Stimulation of human and mouse ES cells with gp130 cytokines resulted in a robust phosphorylation of downstream ERK1, ERK2, and Akt kinases, as well as the STAT3 transcription factor.",NANOG;MAPK3;POU5F1;STAT3,CL_0000034
15456859,POU3F2,TF Pmarker,Nerve cell,Normal cell,Nerve,low-throughput,RT-PCR;Western blot;Immunofluorescent staining;Microscopic observation,Interplay of SOX and POU Factors in Regulation of the Nestin Gene in Neural Primordial Cells,"Class III POU (Brn2) was expressed at high levels, localizing to the nucleus in the ventricular and subventricular zones",SOX3;SOX1;SOX2;SOX11,CL_0002319
15481033,DMRT1,TF Pmarker,Germ cell,Normal cell,Ovarian,low-throughput,Immunofluorescent staining,"Three Patients With 9p Deletions Including DMRT1 and DMRT2: A Girl With XY Complement, Bilateral Ovotestes, and Extreme Growth Retardation, and Two XX Females With Normal Pubertal Development",The possibility of DMRT1 and/or DMRT2 (the genes for doublesex and mab-3 related transcription factor 1 and 2) being the sex determining genes(s) at 9p has been raised. ,DMRT2,CL_0000586
15481033,DMRT1,TF Pmarker,Germ cell,Normal cell,Ovarian,low-throughput,Immunofluorescent staining,"Three Patients With 9p Deletions Including DMRT1 and DMRT2: A Girl With XY Complement, Bilateral Ovotestes, and Extreme Growth Retardation, and Two XX Females With Normal Pubertal Development",The possibility of DMRT1 and/or DMRT2 (the genes for doublesex and mab-3 related transcription factor 1 and 2) being the sex determining genes(s) at 9p has been raised. ,DMRT2,CL_0000670
15481033,DMRT2,TF Pmarker,Germ cell,Normal cell,Ovarian,low-throughput,Immunofluorescent staining,"Three Patients With 9p Deletions Including DMRT1 and DMRT2: A Girl With XY Complement, Bilateral Ovotestes, and Extreme Growth Retardation, and Two XX Females With Normal Pubertal Development",The possibility of DMRT1 and/or DMRT2 (the genes for doublesex and mab-3 related transcription factor 1 and 2) being the sex determining genes(s) at 9p has been raised. ,DMRT1,CL_0000586
15481033,DMRT2,TF Pmarker,Germ cell,Normal cell,Ovarian,low-throughput,Immunofluorescent staining,"Three Patients With 9p Deletions Including DMRT1 and DMRT2: A Girl With XY Complement, Bilateral Ovotestes, and Extreme Growth Retardation, and Two XX Females With Normal Pubertal Development",The possibility of DMRT1 and/or DMRT2 (the genes for doublesex and mab-3 related transcription factor 1 and 2) being the sex determining genes(s) at 9p has been raised. ,DMRT1,CL_0000670
15509590,PAX4,TF Pmarker,Islet cell,Normal cell,Pancreas,low-throughput,Microscopic observation;Weston blot,PAX4 gene variations predispose to ketosis-prone diabetes,PAX4 is a transcription factor essential for the development of insulin-producing pancreatic b-cells.,,
15520857,GABPA,TF Pmarker,Epithelial cell,Normal cell,Lung,low-throughput,Western blot;Microscopic observation;Immunohistochemistry;Immunofluorescent staining,Genetic ablation of Nrf2 enhances susceptibility to cigarette smoke–induced emphysema in mice,"Nuclear factor, erythroid derived 2, like 2 (NRF2) is a redox-sensitive basic leucine zipper protein transcription factor that is involved in the regulation of many detoxification and antioxidant genes.",,CL_0000066
