Interaction ID,LR Pair,Ligand_gene,Receptor_gene,Evidence,AI summary,Ligand_aliases,Receptor_aliases,Ligand HGNC ID,Receptor HGNC ID,Ligand ENSEMBL ID,Receptor ENSEMBL ID,Human Ligand Symbols,Human Receptor Symbols,Ligand Location,Receptor Location
CDB25:0003149,APP CNTN3,APP,CNTN3,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-APP%20CNTN3-based-on-Pubmed-ID-31318883,%2034958801","APP (AD1, alpha-sAPP)","CNTN3 (PANG, BIG-1)",HGNC:620,HGNC:2173,ENSG00000142192,ENSG00000113805,"APP (AD1, alpha-sAPP)","CNTN3 (PANG, BIG-1)","secreted, cell membrane",cell membrane
CDB25:0003150,APP CNTN4,APP,CNTN4,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-APP%20CNTN4-based-on-Pubmed-ID-31318883,%2034958801","APP (AD1, alpha-sAPP)",CNTN4 (BIG-2),HGNC:620,HGNC:2174,ENSG00000142192,ENSG00000144619,"APP (AD1, alpha-sAPP)",CNTN4 (BIG-2),"secreted, cell membrane",cell membrane
CDB25:0003151,APP CNTN5,APP,CNTN5,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-APP%20CNTN5-based-on-Pubmed-ID-34958801,"APP (AD1, alpha-sAPP)","CNTN5 (NB-2, hNB-2)",HGNC:620,HGNC:2175,ENSG00000142192,ENSG00000149972,"APP (AD1, alpha-sAPP)","CNTN5 (NB-2, hNB-2)","secreted, cell membrane",cell membrane
CDB25:0003152,APP DCC,APP,DCC,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-APP%20DCC-based-on-Pubmed-ID-22782894,"APP (AD1, alpha-sAPP)","DCC (IGDCC1, NTN1R1)",HGNC:620,HGNC:2701,ENSG00000142192,ENSG00000187323,"APP (AD1, alpha-sAPP)","DCC (IGDCC1, NTN1R1)","secreted, cell membrane",cell membrane
CDB25:0003153,APP LRP10,APP,LRP10,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-APP%20LRP10-based-on-Pubmed-ID-22734645,"APP (AD1, alpha-sAPP)","LRP10 (DKFZP564C1940, MGC8675, LRP9, MST087, MSTP087)",HGNC:620,HGNC:14553,ENSG00000142192,ENSG00000197324,"APP (AD1, alpha-sAPP)","LRP10 (DKFZP564C1940, MGC8675, LRP9, MST087, MSTP087)","secreted, cell membrane",cell membrane
CDB25:0003154,APP LRP2,APP,LRP2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-APP%20LRP2-based-on-Pubmed-ID-20637285,"APP (AD1, alpha-sAPP)","LRP2 (gp330, DBS)",HGNC:620,HGNC:6694,ENSG00000142192,ENSG00000081479,"APP (AD1, alpha-sAPP)","LRP2 (gp330, DBS)","secreted, cell membrane",cell membrane
CDB25:0003155,APP LRP4,APP,LRP4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-APP%20LRP4-based-on-Pubmed-ID-23986861,"APP (AD1, alpha-sAPP)","LRP4 (MEGF7, CLSS, LRP-4, SOST2)",HGNC:620,HGNC:6696,ENSG00000142192,ENSG00000134569,"APP (AD1, alpha-sAPP)","LRP4 (MEGF7, CLSS, LRP-4, SOST2)","secreted, cell membrane",cell membrane
CDB25:0003156,APP LRP6,APP,LRP6,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-APP%20LRP6-based-on-Pubmed-ID-30232325,"APP (AD1, alpha-sAPP)",LRP6 (ADCAD2),HGNC:620,HGNC:6698,ENSG00000142192,ENSG00000070018,"APP (AD1, alpha-sAPP)",LRP6 (ADCAD2),"secreted, cell membrane",cell membrane
CDB25:0003157,APP NOTCH1,APP,NOTCH1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-APP%20NOTCH1-based-on-Pubmed-ID-16118793,"APP (AD1, alpha-sAPP)",NOTCH1 (TAN1),HGNC:620,HGNC:7881,ENSG00000142192,ENSG00000148400,"APP (AD1, alpha-sAPP)",NOTCH1 (TAN1),"secreted, cell membrane",cell membrane
CDB25:0003158,APP NOTCH2,APP,NOTCH2,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-APP%20NOTCH2-based-on-Pubmed-ID-16118793,"APP (AD1, alpha-sAPP)",NOTCH2,HGNC:620,HGNC:7882,ENSG00000142192,ENSG00000134250,"APP (AD1, alpha-sAPP)",NOTCH2,"secreted, cell membrane",cell membrane
CDB25:0003159,APP RPSA,APP,RPSA,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-APP%20RPSA-based-on-Pubmed-ID-24990253,"APP (AD1, alpha-sAPP)","RPSA (LAMR1, LRP, 37LRP, p40, SA, uS2)",HGNC:620,HGNC:6502,ENSG00000142192,ENSG00000168028,"APP (AD1, alpha-sAPP)","RPSA (LAMR1, LRP, 37LRP, p40, SA, uS2)","secreted, cell membrane",cell membrane
CDB25:0003160,APP TRPC6,APP,TRPC6,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-APP%20TRPC6-based-on-Pubmed-ID-26581893,"APP (AD1, alpha-sAPP)","TRPC6 (FSGS2, TRP6)",HGNC:620,HGNC:12338,ENSG00000142192,ENSG00000137672,"APP (AD1, alpha-sAPP)","TRPC6 (FSGS2, TRP6)","secreted, cell membrane",cell membrane
CDB25:0003161,ARTN NCAM1,ARTN,NCAM1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ARTN%20NCAM1-based-on-Pubmed-ID-30853893,"ARTN (NBN, EVN, ENOVIN)","NCAM1 (NCAM, CD56)",HGNC:727,HGNC:7656,ENSG00000117407,ENSG00000149294,"ARTN (NBN, EVN, ENOVIN)","NCAM1 (NCAM, CD56)",secreted,cell membrane
CDB25:0003162,ARTN SDC3,ARTN,SDC3,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ARTN%20SDC3-based-on-Pubmed-ID-21200028,"ARTN (NBN, EVN, ENOVIN)","SDC3 (N-syndecan, SYND3)",HGNC:727,HGNC:10660,ENSG00000117407,ENSG00000162512,"ARTN (NBN, EVN, ENOVIN)","SDC3 (N-syndecan, SYND3)",secreted,cell membrane
CDB25:0003163,ASGR1 LDLR,ASGR1,LDLR,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ASGR1%20LDLR-based-on-Pubmed-ID-34508778,ASGR1 (CLEC4H1),LDLR (LDLCQ2),HGNC:742,HGNC:6547,ENSG00000141505,ENSG00000130164,ASGR1 (CLEC4H1),LDLR (LDLCQ2),"secreted, cell membrane",cell membrane
CDB25:0003164,AZGP1 ITGB3,AZGP1,ITGB3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-AZGP1%20ITGB3-based-on-Pubmed-ID-9813179,"AZGP1 (ZA2G, ZAG)","ITGB3 (GP3A, CD61, GPIIIa)",HGNC:910,HGNC:6156,ENSG00000160862,ENSG00000259207,"AZGP1 (ZA2G, ZAG)","ITGB3 (GP3A, CD61, GPIIIa)",secreted,cell membrane
CDB25:0003165,BGLAP GPR158,BGLAP,GPR158,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-BGLAP%20GPR158-based-on-Pubmed-ID-28851741,"BGLAP (OCN, BGP)",GPR158 (KIAA1136),HGNC:1043,HGNC:23689,ENSG00000242252,ENSG00000151025,"BGLAP (OCN, BGP)",GPR158 (KIAA1136),secreted,cell membrane
CDB25:0003166,BGLAP GPR37,BGLAP,GPR37,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-BGLAP%20GPR37-based-on-Pubmed-ID-34678058,"BGLAP (OCN, BGP)","GPR37 (EDNRBL, hET(B)R-LP, PAELR)",HGNC:1043,HGNC:4494,ENSG00000242252,ENSG00000170775,"BGLAP (OCN, BGP)","GPR37 (EDNRBL, hET(B)R-LP, PAELR)",secreted,cell membrane
CDB25:0003167,BGLAP GPRC6A,BGLAP,GPRC6A,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-BGLAP%20GPRC6A-based-on-Pubmed-ID-27673554,"BGLAP (OCN, BGP)",GPRC6A (bA86F4.3),HGNC:1043,HGNC:18510,ENSG00000242252,ENSG00000173612,"BGLAP (OCN, BGP)",GPRC6A (bA86F4.3),secreted,cell membrane
CDB25:0003168,BGN CD44,BGN,CD44,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-BGN%20CD44-based-on-Pubmed-ID-30712922,"BGN (DSPG1, SLRR1A)","CD44 (MIC4, MDU2, MDU3, IN, MC56, Pgp1, PGP-1, CD44R, HCELL, CSPG8, Hermes-1, CDw44, HUTCH-1, HUTCH-I, ECM-III, H-CAM)",HGNC:1044,HGNC:1681,ENSG00000182492,ENSG00000026508,"BGN (DSPG1, SLRR1A)","CD44 (MIC4, MDU2, MDU3, IN, MC56, Pgp1, PGP-1, CD44R, HCELL, CSPG8, Hermes-1, CDw44, HUTCH-1, HUTCH-I, ECM-III, H-CAM)",secreted,cell membrane
CDB25:0003169,BGN P2RX4,BGN,P2RX4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-BGN%20P2RX4-based-on-Pubmed-ID-19605353,"BGN (DSPG1, SLRR1A)",P2RX4 (P2X4),HGNC:1044,HGNC:8535,ENSG00000182492,ENSG00000135124,"BGN (DSPG1, SLRR1A)",P2RX4 (P2X4),secreted,cell membrane
CDB25:0003170,BGN P2RX7,BGN,P2RX7,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-BGN%20P2RX7-based-on-Pubmed-ID-19605353,"BGN (DSPG1, SLRR1A)","P2RX7 (P2X7, MGC20089)",HGNC:1044,HGNC:8537,ENSG00000182492,ENSG00000089041,"BGN (DSPG1, SLRR1A)","P2RX7 (P2X7, MGC20089)",secreted,cell membrane
CDB25:0003171,BMP2 RGMA,BMP2,RGMA,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-BMP2%20RGMA-based-on-Pubmed-ID-23029472,BMP2 (BMP2A),RGMA (RGM),HGNC:1069,HGNC:30308,ENSG00000125845,ENSG00000182175,BMP2 (BMP2A),RGMA (RGM),"secreted, cell membrane",cell membrane
CDB25:0003172,BMP4 CDCP1,BMP4,CDCP1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-BMP4%20CDCP1-based-on-Pubmed-ID-31302030,BMP4 (BMP2B),"CDCP1 (CD318, SIMA135)",HGNC:1071,HGNC:24357,ENSG00000125378,ENSG00000163814,BMP4 (BMP2B),"CDCP1 (CD318, SIMA135)",secreted,cell membrane
CDB25:0003173,BMP4 MUSK,BMP4,MUSK,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-BMP4%20MUSK-based-on-Pubmed-ID-27601729,BMP4 (BMP2B),MUSK,HGNC:1071,HGNC:7525,ENSG00000125378,ENSG00000030304,BMP4 (BMP2B),MUSK,secreted,cell membrane
CDB25:0003174,BMP4 RGMA,BMP4,RGMA,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-BMP4%20RGMA-based-on-Pubmed-ID-23029472,BMP4 (BMP2B),RGMA (RGM),HGNC:1071,HGNC:30308,ENSG00000125378,ENSG00000182175,BMP4 (BMP2B),RGMA (RGM),secreted,cell membrane
CDB25:0003175,BMP5 RGMA,BMP5,RGMA,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-BMP5%20RGMA-based-on-Pubmed-ID-23029472,BMP5,RGMA (RGM),HGNC:1072,HGNC:30308,ENSG00000112175,ENSG00000182175,BMP5,RGMA (RGM),secreted,cell membrane
CDB25:0003176,BMP5 RGMB,BMP5,RGMB,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-BMP5%20RGMB-based-on-Pubmed-ID-23029472,BMP5,"RGMB (FLJ90406, DRAGON)",HGNC:1072,HGNC:26896,ENSG00000112175,ENSG00000174136,BMP5,"RGMB (FLJ90406, DRAGON)",secreted,cell membrane
CDB25:0003177,BMP6 ACVRL1,BMP6,ACVRL1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-BMP6%20ACVRL1-based-on-Pubmed-ID-10504300,"BMP6 (VGR, VGR1)","ACVRL1 (ACVRLK1, ORW2, HHT2, ALK1, HHT)",HGNC:1073,HGNC:175,ENSG00000153162,ENSG00000139567,"BMP6 (VGR, VGR1)","ACVRL1 (ACVRLK1, ORW2, HHT2, ALK1, HHT)",secreted,cell membrane
CDB25:0003178,BMP6 RGMA,BMP6,RGMA,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-BMP6%20RGMA-based-on-Pubmed-ID-23029472,"BMP6 (VGR, VGR1)",RGMA (RGM),HGNC:1073,HGNC:30308,ENSG00000153162,ENSG00000182175,"BMP6 (VGR, VGR1)",RGMA (RGM),secreted,cell membrane
CDB25:0003179,BMP6 RGMB,BMP6,RGMB,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-BMP6%20RGMB-based-on-Pubmed-ID-23029472,"BMP6 (VGR, VGR1)","RGMB (FLJ90406, DRAGON)",HGNC:1073,HGNC:26896,ENSG00000153162,ENSG00000174136,"BMP6 (VGR, VGR1)","RGMB (FLJ90406, DRAGON)",secreted,cell membrane
CDB25:0003180,BMP7 RGMA,BMP7,RGMA,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-BMP7%20RGMA-based-on-Pubmed-ID-23029472,BMP7 (OP-1),RGMA (RGM),HGNC:1074,HGNC:30308,ENSG00000101144,ENSG00000182175,BMP7 (OP-1),RGMA (RGM),secreted,cell membrane
CDB25:0003181,BMP7 RGMB,BMP7,RGMB,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-BMP7%20RGMB-based-on-Pubmed-ID-23029472,BMP7 (OP-1),"RGMB (FLJ90406, DRAGON)",HGNC:1074,HGNC:26896,ENSG00000101144,ENSG00000174136,BMP7 (OP-1),"RGMB (FLJ90406, DRAGON)",secreted,cell membrane
CDB25:0003182,BPI GPC4,BPI,GPC4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-BPI%20GPC4-based-on-Pubmed-ID-18055828,BPI (BPIFD1),GPC4 (K-glypican),HGNC:1095,HGNC:4452,ENSG00000101425,ENSG00000076716,BPI (BPIFD1),GPC4 (K-glypican),"secreted, cell membrane",cell membrane
CDB25:0003183,BSG CAV1,BSG,CAV1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-BSG%20CAV1-based-on-Pubmed-ID-15201341,"BSG (OK, EMMPRIN, CD147, EMPRIN)",CAV1 (CAV),HGNC:1116,HGNC:1527,ENSG00000172270,ENSG00000105974,"BSG (OK, EMMPRIN, CD147, EMPRIN)",CAV1 (CAV),cell membrane,cell membrane
CDB25:0003184,BSG GP6,BSG,GP6,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-BSG%20GP6-based-on-Pubmed-ID-19350111,"BSG (OK, EMMPRIN, CD147, EMPRIN)",GP6 (GPVI),HGNC:1116,HGNC:14388,ENSG00000172270,ENSG00000088053,"BSG (OK, EMMPRIN, CD147, EMPRIN)",GP6 (GPVI),cell membrane,cell membrane
CDB25:0003185,BSG KDR,BSG,KDR,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-BSG%20KDR-based-on-Pubmed-ID-25825981,"BSG (OK, EMMPRIN, CD147, EMPRIN)","KDR (FLK1, VEGFR, VEGFR2, CD309)",HGNC:1116,HGNC:6307,ENSG00000172270,ENSG00000128052,"BSG (OK, EMMPRIN, CD147, EMPRIN)","KDR (FLK1, VEGFR, VEGFR2, CD309)",cell membrane,cell membrane
CDB25:0003186,C1QA ADCY5,C1QA,ADCY5,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-C1QA%20ADCY5-based-on-Pubmed-ID-32894219,C1QA,ADCY5 (AC5),HGNC:1241,HGNC:236,ENSG00000173372,ENSG00000173175,C1QA,ADCY5 (AC5),secreted,cell membrane
CDB25:0003187,C1QA ADGRB1,C1QA,ADGRB1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-C1QA%20ADGRB1-based-on-Pubmed-ID-32894219,C1QA,ADGRB1 (BAI1),HGNC:1241,HGNC:943,ENSG00000173372,ENSG00000181790,C1QA,ADGRB1 (BAI1),secreted,cell membrane
CDB25:0003188,C1QA CD44,C1QA,CD44,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-C1QA%20CD44-based-on-Pubmed-ID-32894219,C1QA,"CD44 (MIC4, MDU2, MDU3, IN, MC56, Pgp1, PGP-1, CD44R, HCELL, CSPG8, Hermes-1, CDw44, HUTCH-1, HUTCH-I, ECM-III, H-CAM)",HGNC:1241,HGNC:1681,ENSG00000173372,ENSG00000026508,C1QA,"CD44 (MIC4, MDU2, MDU3, IN, MC56, Pgp1, PGP-1, CD44R, HCELL, CSPG8, Hermes-1, CDw44, HUTCH-1, HUTCH-I, ECM-III, H-CAM)",secreted,cell membrane
CDB25:0003189,C1QA DDR1,C1QA,DDR1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-C1QA%20DDR1-based-on-Pubmed-ID-29559654,C1QA,"DDR1 (NTRK4, PTK3A, NEP, CAK, EDDR1, RTK6, CD167)",HGNC:1241,HGNC:2730,ENSG00000173372,ENSG00000204580,C1QA,"DDR1 (NTRK4, PTK3A, NEP, CAK, EDDR1, RTK6, CD167)",secreted,cell membrane
CDB25:0003190,C1QA GPR62,C1QA,GPR62,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-C1QA%20GPR62-based-on-Pubmed-ID-32894219,C1QA,GPR62,HGNC:1241,HGNC:13301,ENSG00000173372,ENSG00000180929,C1QA,GPR62,secreted,cell membrane
CDB25:0003191,C1QA LAIR1,C1QA,LAIR1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-C1QA%20LAIR1-based-on-Pubmed-ID-28325905,C1QA,"LAIR1 (CD305, LAIR-1)",HGNC:1241,HGNC:6477,ENSG00000173372,ENSG00000167613,C1QA,"LAIR1 (CD305, LAIR-1)",secreted,cell membrane
CDB25:0003192,C1QA LRP1,C1QA,LRP1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-C1QA%20LRP1-based-on-Pubmed-ID-11560994,C1QA,"LRP1 (APR, A2MR, LRP, CD91, LRP1A, APOER, IGFBP3R1, IGFBP-3R)",HGNC:1241,HGNC:6692,ENSG00000173372,ENSG00000123384,C1QA,"LRP1 (APR, A2MR, LRP, CD91, LRP1A, APOER, IGFBP3R1, IGFBP-3R)",secreted,cell membrane
CDB25:0003193,C1QA MET,C1QA,MET,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-C1QA%20MET-based-on-Pubmed-ID-32894219,C1QA,"MET (HGFR, RCCP2, DFNB97)",HGNC:1241,HGNC:7029,ENSG00000173372,ENSG00000105976,C1QA,"MET (HGFR, RCCP2, DFNB97)",secreted,cell membrane
CDB25:0003194,C1QB ADCY5,C1QB,ADCY5,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-C1QB%20ADCY5-based-on-Pubmed-ID-32894219,C1QB,ADCY5 (AC5),HGNC:1242,HGNC:236,ENSG00000173369,ENSG00000173175,C1QB,ADCY5 (AC5),secreted,cell membrane
CDB25:0003195,C1QB ADGRB1,C1QB,ADGRB1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-C1QB%20ADGRB1-based-on-Pubmed-ID-32894219,C1QB,ADGRB1 (BAI1),HGNC:1242,HGNC:943,ENSG00000173369,ENSG00000181790,C1QB,ADGRB1 (BAI1),secreted,cell membrane
CDB25:0003196,C1QB CD44,C1QB,CD44,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-C1QB%20CD44-based-on-Pubmed-ID-32894219,C1QB,"CD44 (MIC4, MDU2, MDU3, IN, MC56, Pgp1, PGP-1, CD44R, HCELL, CSPG8, Hermes-1, CDw44, HUTCH-1, HUTCH-I, ECM-III, H-CAM)",HGNC:1242,HGNC:1681,ENSG00000173369,ENSG00000026508,C1QB,"CD44 (MIC4, MDU2, MDU3, IN, MC56, Pgp1, PGP-1, CD44R, HCELL, CSPG8, Hermes-1, CDw44, HUTCH-1, HUTCH-I, ECM-III, H-CAM)",secreted,cell membrane
CDB25:0003197,C1QB GPR62,C1QB,GPR62,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-C1QB%20GPR62-based-on-Pubmed-ID-32894219,C1QB,GPR62,HGNC:1242,HGNC:13301,ENSG00000173369,ENSG00000180929,C1QB,GPR62,secreted,cell membrane
CDB25:0003198,C1QB LAIR1,C1QB,LAIR1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-C1QB%20LAIR1-based-on-Pubmed-ID-28325905,C1QB,"LAIR1 (CD305, LAIR-1)",HGNC:1242,HGNC:6477,ENSG00000173369,ENSG00000167613,C1QB,"LAIR1 (CD305, LAIR-1)",secreted,cell membrane
CDB25:0003199,C1QB MET,C1QB,MET,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-C1QB%20MET-based-on-Pubmed-ID-32894219,C1QB,"MET (HGFR, RCCP2, DFNB97)",HGNC:1242,HGNC:7029,ENSG00000173369,ENSG00000105976,C1QB,"MET (HGFR, RCCP2, DFNB97)",secreted,cell membrane
CDB25:0003200,C1QC ADCY5,C1QC,ADCY5,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-C1QC%20ADCY5-based-on-Pubmed-ID-32894219,C1QC (C1QG),ADCY5 (AC5),HGNC:1245,HGNC:236,ENSG00000159189,ENSG00000173175,C1QC (C1QG),ADCY5 (AC5),secreted,cell membrane
CDB25:0003201,C1QC ADGRB1,C1QC,ADGRB1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-C1QC%20ADGRB1-based-on-Pubmed-ID-32894219,C1QC (C1QG),ADGRB1 (BAI1),HGNC:1245,HGNC:943,ENSG00000159189,ENSG00000181790,C1QC (C1QG),ADGRB1 (BAI1),secreted,cell membrane
CDB25:0003202,C1QC CD33,C1QC,CD33,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-C1QC%20CD33-based-on-Pubmed-ID-28325905,C1QC (C1QG),"CD33 (SIGLEC3, SIGLEC-3, p67, FLJ00391, CD33rSiglec)",HGNC:1245,HGNC:1659,ENSG00000159189,ENSG00000105383,C1QC (C1QG),"CD33 (SIGLEC3, SIGLEC-3, p67, FLJ00391, CD33rSiglec)",secreted,cell membrane
CDB25:0003203,C1QC CD44,C1QC,CD44,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-C1QC%20CD44-based-on-Pubmed-ID-32894219,C1QC (C1QG),"CD44 (MIC4, MDU2, MDU3, IN, MC56, Pgp1, PGP-1, CD44R, HCELL, CSPG8, Hermes-1, CDw44, HUTCH-1, HUTCH-I, ECM-III, H-CAM)",HGNC:1245,HGNC:1681,ENSG00000159189,ENSG00000026508,C1QC (C1QG),"CD44 (MIC4, MDU2, MDU3, IN, MC56, Pgp1, PGP-1, CD44R, HCELL, CSPG8, Hermes-1, CDw44, HUTCH-1, HUTCH-I, ECM-III, H-CAM)",secreted,cell membrane
CDB25:0003204,C1QC GPR62,C1QC,GPR62,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-C1QC%20GPR62-based-on-Pubmed-ID-32894219,C1QC (C1QG),GPR62,HGNC:1245,HGNC:13301,ENSG00000159189,ENSG00000180929,C1QC (C1QG),GPR62,secreted,cell membrane
CDB25:0003205,C1QC LAIR1,C1QC,LAIR1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-C1QC%20LAIR1-based-on-Pubmed-ID-28325905,C1QC (C1QG),"LAIR1 (CD305, LAIR-1)",HGNC:1245,HGNC:6477,ENSG00000159189,ENSG00000167613,C1QC (C1QG),"LAIR1 (CD305, LAIR-1)",secreted,cell membrane
CDB25:0003206,C1QC MET,C1QC,MET,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-C1QC%20MET-based-on-Pubmed-ID-32894219,C1QC (C1QG),"MET (HGFR, RCCP2, DFNB97)",HGNC:1245,HGNC:7029,ENSG00000159189,ENSG00000105976,C1QC (C1QG),"MET (HGFR, RCCP2, DFNB97)",secreted,cell membrane
CDB25:0003207,C1QL1 ADGRB3,C1QL1,ADGRB3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-C1QL1%20ADGRB3-based-on-Pubmed-ID-21262840,"C1QL1 (CRF, C1QRF, C1QTNF14, CTRP14)","ADGRB3 (BAI3, KIAA0550)",HGNC:24182,HGNC:945,ENSG00000131094,ENSG00000135298,"C1QL1 (CRF, C1QRF, C1QTNF14, CTRP14)","ADGRB3 (BAI3, KIAA0550)",secreted,cell membrane
CDB25:0003208,C1QL2 ADGRB3,C1QL2,ADGRB3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-C1QL2%20ADGRB3-based-on-Pubmed-ID-21262840,"C1QL2 (CTRP10, C1QTNF10)","ADGRB3 (BAI3, KIAA0550)",HGNC:24181,HGNC:945,ENSG00000144119,ENSG00000135298,"C1QL2 (CTRP10, C1QTNF10)","ADGRB3 (BAI3, KIAA0550)",secreted,cell membrane
CDB25:0003209,C1QL2 NRXN3,C1QL2,NRXN3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-C1QL2%20NRXN3-based-on-Pubmed-ID-38358390,"C1QL2 (CTRP10, C1QTNF10)","NRXN3 (C14orf60, KIAA0743)",HGNC:24181,HGNC:8010,ENSG00000144119,ENSG00000021645,"C1QL2 (CTRP10, C1QTNF10)","NRXN3 (C14orf60, KIAA0743)",secreted,cell membrane
